YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Total,Sex,Grade,Race,Latitude,Longitude,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2023,2023,NV,Nevada,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,17,17,,,10.1,27.3,112,,,,Non-Hispanic Black,"(39.49324039, -117.071840564)",OWS,OWS1,Q039,VALUE,32,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2023,2023,NV,Nevada,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,18.2,18.2,,,14.7,22.1,537,,,,Hispanic,"(39.49324039, -117.071840564)",OWS,OWS1,Q039,VALUE,32,Race/Ethnicity,Hispanic,RACE,RACEHIS
2023,2023,NV,Nevada,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,17.2,17.2,,,13.3,22,348,,,,Non-Hispanic White,"(39.49324039, -117.071840564)",OWS,OWS1,Q039,VALUE,32,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2023,2023,NH,New Hampshire,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,11.3,11.3,,,8.2,15.4,427,,,,Asian,"(43.655950113, -71.50036092)",OWS,OWS1,Q039,VALUE,33,Race/Ethnicity,Asian,RACE,RACEASN
2023,2023,NH,New Hampshire,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,18.1,18.1,,,13.4,24.1,237,,,,Non-Hispanic Black,"(43.655950113, -71.50036092)",OWS,OWS1,Q039,VALUE,33,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2023,2023,NH,New Hampshire,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,15.2,15.2,,,12.7,18,903,,,,Hispanic,"(43.655950113, -71.50036092)",OWS,OWS1,Q039,VALUE,33,Race/Ethnicity,Hispanic,RACE,RACEHIS
2023,2023,NH,New Hampshire,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,1.9,1.9,,,0.3,12.7,31,,,,Hawaiian/Pacific Islander,"(43.655950113, -71.50036092)",OWS,OWS1,Q039,VALUE,33,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2023,2023,NH,New Hampshire,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,18.5,18.5,,,10.2,31.4,83,,,,American Indian/Alaska Native,"(43.655950113, -71.50036092)",OWS,OWS1,Q039,VALUE,33,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2023,2023,NH,New Hampshire,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,13.1,13.1,,,12.3,13.9,8925,,,,Non-Hispanic White,"(43.655950113, -71.50036092)",OWS,OWS1,Q039,VALUE,33,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2023,2023,NJ,New Jersey,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,13.5,13.5,,,7.6,22.8,69,,,,Asian,"(40.130570048, -74.273691288)",OWS,OWS1,Q039,VALUE,34,Race/Ethnicity,Asian,RACE,RACEASN
2023,2023,NJ,New Jersey,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,24.5,24.5,,,13.1,41.1,96,,,,Non-Hispanic Black,"(40.130570048, -74.273691288)",OWS,OWS1,Q039,VALUE,34,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2023,2023,NJ,New Jersey,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,18.6,18.6,,,12.4,26.9,386,,,,Hispanic,"(40.130570048, -74.273691288)",OWS,OWS1,Q039,VALUE,34,Race/Ethnicity,Hispanic,RACE,RACEHIS
2023,2023,NJ,New Jersey,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,14.6,14.6,,,9.2,22.3,305,,,,Non-Hispanic White,"(40.130570048, -74.273691288)",OWS,OWS1,Q039,VALUE,34,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2023,2023,NM,New Mexico,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,8.8,8.8,,,4.2,17.6,109,,,,Asian,"(34.520880952, -106.240580985)",OWS,OWS1,Q039,VALUE,35,Race/Ethnicity,Asian,RACE,RACEASN
2023,2023,NM,New Mexico,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,22.8,22.8,,,13,37.1,101,,,,Non-Hispanic Black,"(34.520880952, -106.240580985)",OWS,OWS1,Q039,VALUE,35,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2023,2023,NM,New Mexico,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,17.1,17.1,,,15.9,18.3,3667,,,,Hispanic,"(34.520880952, -106.240580985)",OWS,OWS1,Q039,VALUE,35,Race/Ethnicity,Hispanic,RACE,RACEHIS
2023,2023,NM,New Mexico,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,25.7,25.7,,,12.4,45.8,30,,,,Hawaiian/Pacific Islander,"(34.520880952, -106.240580985)",OWS,OWS1,Q039,VALUE,35,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2023,2023,NM,New Mexico,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,24.6,24.6,,,22.8,26.5,872,,,,American Indian/Alaska Native,"(34.520880952, -106.240580985)",OWS,OWS1,Q039,VALUE,35,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2023,2023,NM,New Mexico,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,10.9,10.9,,,8.2,14.3,933,,,,Non-Hispanic White,"(34.520880952, -106.240580985)",OWS,OWS1,Q039,VALUE,35,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2023,2023,NC,North Carolina,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,5.4,5.4,,,1,25.1,39,,,,Asian,"(35.466220975, -79.159250463)",OWS,OWS1,Q039,VALUE,37,Race/Ethnicity,Asian,RACE,RACEASN
2023,2023,NC,North Carolina,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,16,16,,,11.9,21.3,479,,,,Non-Hispanic Black,"(35.466220975, -79.159250463)",OWS,OWS1,Q039,VALUE,37,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2023,2023,NC,North Carolina,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,16.4,16.4,,,11,23.8,379,,,,Hispanic,"(35.466220975, -79.159250463)",OWS,OWS1,Q039,VALUE,37,Race/Ethnicity,Hispanic,RACE,RACEHIS
2023,2023,NC,North Carolina,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,15.2,15.2,,,10.1,22.3,129,,,,American Indian/Alaska Native,"(35.466220975, -79.159250463)",OWS,OWS1,Q039,VALUE,37,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2023,2023,NC,North Carolina,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,12.1,12.1,,,10.4,14.1,797,,,,Non-Hispanic White,"(35.466220975, -79.159250463)",OWS,OWS1,Q039,VALUE,37,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2023,2023,ND,North Dakota,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,12.2,12.2,,,5.2,26.3,34,,,,Asian,"(47.475319779, -100.118421049)",OWS,OWS1,Q039,VALUE,38,Race/Ethnicity,Asian,RACE,RACEASN
2023,2023,ND,North Dakota,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,23.5,23.5,,,15.5,33.9,66,,,,Non-Hispanic Black,"(47.475319779, -100.118421049)",OWS,OWS1,Q039,VALUE,38,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2023,2023,ND,North Dakota,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,20.3,20.3,,,14.1,28.5,142,,,,Hispanic,"(47.475319779, -100.118421049)",OWS,OWS1,Q039,VALUE,38,Race/Ethnicity,Hispanic,RACE,RACEHIS
2023,2023,ND,North Dakota,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,13.3,13.3,,,9.8,17.9,110,,,,American Indian/Alaska Native,"(47.475319779, -100.118421049)",OWS,OWS1,Q039,VALUE,38,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2023,2023,ND,North Dakota,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,13.7,13.7,,,12.3,15.4,1380,,,,Non-Hispanic White,"(47.475319779, -100.118421049)",OWS,OWS1,Q039,VALUE,38,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2023,2023,OH,Ohio,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,15.1,15.1,,,10.7,20.9,165,,,,Non-Hispanic Black,"(40.060210141, -82.404260056)",OWS,OWS1,Q039,VALUE,39,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2023,2023,OH,Ohio,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,9.8,9.8,,,4.9,18.8,61,,,,Hispanic,"(40.060210141, -82.404260056)",OWS,OWS1,Q039,VALUE,39,Race/Ethnicity,Hispanic,RACE,RACEHIS
2023,2023,OH,Ohio,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,12.6,12.6,,,9.1,17.2,190,,,,Non-Hispanic White,"(40.060210141, -82.404260056)",OWS,OWS1,Q039,VALUE,39,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2023,2023,OK,Oklahoma,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,2.1,2.1,,,0.2,15.6,33,,,,Asian,"(35.472031356, -97.521070214)",OWS,OWS1,Q039,VALUE,40,Race/Ethnicity,Asian,RACE,RACEASN
2023,2023,OK,Oklahoma,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,20.6,20.6,,,13.5,30.1,95,,,,Non-Hispanic Black,"(35.472031356, -97.521070214)",OWS,OWS1,Q039,VALUE,40,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2023,2023,OK,Oklahoma,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,15.6,15.6,,,11.2,21.4,358,,,,Hispanic,"(35.472031356, -97.521070214)",OWS,OWS1,Q039,VALUE,40,Race/Ethnicity,Hispanic,RACE,RACEHIS
2023,2023,OK,Oklahoma,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,20.6,20.6,,,14.6,28.2,140,,,,American Indian/Alaska Native,"(35.472031356, -97.521070214)",OWS,OWS1,Q039,VALUE,40,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2023,2023,OK,Oklahoma,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,15.4,15.4,,,12.1,19.4,699,,,,Non-Hispanic White,"(35.472031356, -97.521070214)",OWS,OWS1,Q039,VALUE,40,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2023,2023,PA,Pennsylvania,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,17.7,17.7,,,11,27.2,88,,,,Asian,"(40.793730152, -77.860700294)",OWS,OWS1,Q039,VALUE,42,Race/Ethnicity,Asian,RACE,RACEASN
2023,2023,PA,Pennsylvania,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,15.3,15.3,,,10.5,21.7,216,,,,Non-Hispanic Black,"(40.793730152, -77.860700294)",OWS,OWS1,Q039,VALUE,42,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2023,2023,PA,Pennsylvania,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,17.8,17.8,,,14.8,21.2,372,,,,Hispanic,"(40.793730152, -77.860700294)",OWS,OWS1,Q039,VALUE,42,Race/Ethnicity,Hispanic,RACE,RACEHIS
2023,2023,PA,Pennsylvania,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,15.1,15.1,,,13.1,17.2,1061,,,,Non-Hispanic White,"(40.793730152, -77.860700294)",OWS,OWS1,Q039,VALUE,42,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2023,2023,PR,Puerto Rico,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,14.8,14.8,,,12.5,17.3,1356,,,,Hispanic,"(18.220833, -66.590149)",OWS,OWS1,Q039,VALUE,72,Race/Ethnicity,Hispanic,RACE,RACEHIS
2023,2023,RI,Rhode Island,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,14,14,,,8.7,21.7,79,,,,Asian,"(41.708280193, -71.522470314)",OWS,OWS1,Q039,VALUE,44,Race/Ethnicity,Asian,RACE,RACEASN
2023,2023,RI,Rhode Island,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,24,24,,,17,32.8,160,,,,Non-Hispanic Black,"(41.708280193, -71.522470314)",OWS,OWS1,Q039,VALUE,44,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2023,2023,RI,Rhode Island,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,20.5,20.5,,,17.2,24.2,550,,,,Hispanic,"(41.708280193, -71.522470314)",OWS,OWS1,Q039,VALUE,44,Race/Ethnicity,Hispanic,RACE,RACEHIS
2023,2023,RI,Rhode Island,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,12.5,12.5,,,10.6,14.6,749,,,,Non-Hispanic White,"(41.708280193, -71.522470314)",OWS,OWS1,Q039,VALUE,44,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2023,2023,SD,South Dakota,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,17.3,17.3,,,9.3,30,152,,,,Non-Hispanic Black,"(44.353130053, -100.373530637)",OWS,OWS1,Q039,VALUE,46,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2023,2023,SD,South Dakota,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,13.3,13.3,,,10.1,17.2,198,,,,Hispanic,"(44.353130053, -100.373530637)",OWS,OWS1,Q039,VALUE,46,Race/Ethnicity,Hispanic,RACE,RACEHIS
2023,2023,SD,South Dakota,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,6.3,6.3,,,3.4,11.1,63,,,,American Indian/Alaska Native,"(44.353130053, -100.373530637)",OWS,OWS1,Q039,VALUE,46,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2023,2023,SD,South Dakota,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,13.9,13.9,,,11.7,16.4,1434,,,,Non-Hispanic White,"(44.353130053, -100.373530637)",OWS,OWS1,Q039,VALUE,46,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2023,2023,TN,Tennessee,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,12.1,12.1,,,4.7,27.8,43,,,,Asian,"(35.68094058, -85.774490914)",OWS,OWS1,Q039,VALUE,47,Race/Ethnicity,Asian,RACE,RACEASN
2023,2023,TN,Tennessee,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,15.6,15.6,,,10.1,23.4,294,,,,Non-Hispanic Black,"(35.68094058, -85.774490914)",OWS,OWS1,Q039,VALUE,47,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2023,2023,TN,Tennessee,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,16.7,16.7,,,12.8,21.4,230,,,,Hispanic,"(35.68094058, -85.774490914)",OWS,OWS1,Q039,VALUE,47,Race/Ethnicity,Hispanic,RACE,RACEHIS
2023,2023,TN,Tennessee,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,17.5,17.5,,,14.8,20.4,686,,,,Non-Hispanic White,"(35.68094058, -85.774490914)",OWS,OWS1,Q039,VALUE,47,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2023,2023,TX,Texas,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,14.8,14.8,,,8,25.7,33,,,,Asian,"(31.827240407, -99.426770206)",OWS,OWS1,Q039,VALUE,48,Race/Ethnicity,Asian,RACE,RACEASN
2023,2023,TX,Texas,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,18.9,18.9,,,11.8,29,70,,,,Non-Hispanic Black,"(31.827240407, -99.426770206)",OWS,OWS1,Q039,VALUE,48,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2023,2023,TX,Texas,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,15.4,15.4,,,12.7,18.5,520,,,,Hispanic,"(31.827240407, -99.426770206)",OWS,OWS1,Q039,VALUE,48,Race/Ethnicity,Hispanic,RACE,RACEHIS
2023,2023,TX,Texas,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,13.3,13.3,,,9.4,18.5,233,,,,Non-Hispanic White,"(31.827240407, -99.426770206)",OWS,OWS1,Q039,VALUE,48,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2023,2023,UT,Utah,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,19.7,19.7,,,10.9,33.2,87,,,,Hispanic,"(39.360700171, -111.587130635)",OWS,OWS1,Q039,VALUE,49,Race/Ethnicity,Hispanic,RACE,RACEHIS
