YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Total,Sex,Grade,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2023,2023,NJ,New Jersey,Youth Risk Behavior Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily,,Value,24,24,,,17.5,32,283,,,9th,,"(40.130570048, -74.273691288)",PA,PA1,Q048,VALUE,34,Grade,9th,GRADE,GRADE09
2023,2023,NJ,New Jersey,Youth Risk Behavior Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily,,Value,26.3,26.3,,,23.8,29,252,,,10th,,"(40.130570048, -74.273691288)",PA,PA1,Q048,VALUE,34,Grade,10th,GRADE,GRADE10
2023,2023,NJ,New Jersey,Youth Risk Behavior Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily,,Value,26.9,26.9,,,21.9,32.5,222,,,11th,,"(40.130570048, -74.273691288)",PA,PA1,Q048,VALUE,34,Grade,11th,GRADE,GRADE11
2023,2023,NJ,New Jersey,Youth Risk Behavior Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily,,Value,28.2,28.2,,,22,35.3,242,,,12th,,"(40.130570048, -74.273691288)",PA,PA1,Q048,VALUE,34,Grade,12th,GRADE,GRADE12
2023,2023,NM,New Mexico,Youth Risk Behavior Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily,,Value,31.7,31.7,,,28.9,34.6,1745,,,9th,,"(34.520880952, -106.240580985)",PA,PA1,Q048,VALUE,35,Grade,9th,GRADE,GRADE09
2023,2023,NM,New Mexico,Youth Risk Behavior Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily,,Value,29,29,,,25.1,33.4,1685,,,10th,,"(34.520880952, -106.240580985)",PA,PA1,Q048,VALUE,35,Grade,10th,GRADE,GRADE10
2023,2023,NM,New Mexico,Youth Risk Behavior Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily,,Value,27.9,27.9,,,25,31,1482,,,11th,,"(34.520880952, -106.240580985)",PA,PA1,Q048,VALUE,35,Grade,11th,GRADE,GRADE11
2023,2023,NM,New Mexico,Youth Risk Behavior Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily,,Value,24.3,24.3,,,20.4,28.7,1162,,,12th,,"(34.520880952, -106.240580985)",PA,PA1,Q048,VALUE,35,Grade,12th,GRADE,GRADE12
2023,2023,NC,North Carolina,Youth Risk Behavior Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily,,Value,26.5,26.5,,,21.1,32.6,758,,,9th,,"(35.466220975, -79.159250463)",PA,PA1,Q048,VALUE,37,Grade,9th,GRADE,GRADE09
2023,2023,NC,North Carolina,Youth Risk Behavior Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily,,Value,27.5,27.5,,,22.6,33,637,,,10th,,"(35.466220975, -79.159250463)",PA,PA1,Q048,VALUE,37,Grade,10th,GRADE,GRADE10
2023,2023,NC,North Carolina,Youth Risk Behavior Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily,,Value,17.7,17.7,,,13.1,23.5,398,,,11th,,"(35.466220975, -79.159250463)",PA,PA1,Q048,VALUE,37,Grade,11th,GRADE,GRADE11
2023,2023,NC,North Carolina,Youth Risk Behavior Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily,,Value,21.6,21.6,,,15.6,29.1,377,,,12th,,"(35.466220975, -79.159250463)",PA,PA1,Q048,VALUE,37,Grade,12th,GRADE,GRADE12
2023,2023,ND,North Dakota,Youth Risk Behavior Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily,,Value,32.8,32.8,,,27.3,38.7,535,,,9th,,"(47.475319779, -100.118421049)",PA,PA1,Q048,VALUE,38,Grade,9th,GRADE,GRADE09
2023,2023,ND,North Dakota,Youth Risk Behavior Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily,,Value,30.3,30.3,,,26.8,34.1,516,,,10th,,"(47.475319779, -100.118421049)",PA,PA1,Q048,VALUE,38,Grade,10th,GRADE,GRADE10
2023,2023,ND,North Dakota,Youth Risk Behavior Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily,,Value,23.9,23.9,,,19.6,28.8,475,,,11th,,"(47.475319779, -100.118421049)",PA,PA1,Q048,VALUE,38,Grade,11th,GRADE,GRADE11
2023,2023,ND,North Dakota,Youth Risk Behavior Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily,,Value,29.1,29.1,,,23.8,35,407,,,12th,,"(47.475319779, -100.118421049)",PA,PA1,Q048,VALUE,38,Grade,12th,GRADE,GRADE12
2023,2023,OH,Ohio,Youth Risk Behavior Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily,,Value,31,31,,,22,41.8,176,,,9th,,"(40.060210141, -82.404260056)",PA,PA1,Q048,VALUE,39,Grade,9th,GRADE,GRADE09
2023,2023,OH,Ohio,Youth Risk Behavior Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily,,Value,26.1,26.1,,,20.8,32.1,150,,,10th,,"(40.060210141, -82.404260056)",PA,PA1,Q048,VALUE,39,Grade,10th,GRADE,GRADE10
2023,2023,OH,Ohio,Youth Risk Behavior Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily,,Value,18.9,18.9,,,12.6,27.3,83,,,11th,,"(40.060210141, -82.404260056)",PA,PA1,Q048,VALUE,39,Grade,11th,GRADE,GRADE11
2023,2023,OH,Ohio,Youth Risk Behavior Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily,,Value,23.1,23.1,,,13.9,35.7,77,,,12th,,"(40.060210141, -82.404260056)",PA,PA1,Q048,VALUE,39,Grade,12th,GRADE,GRADE12
2023,2023,OK,Oklahoma,Youth Risk Behavior Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily,,Value,26.5,26.5,,,20.7,33.2,489,,,9th,,"(35.472031356, -97.521070214)",PA,PA1,Q048,VALUE,40,Grade,9th,GRADE,GRADE09
2023,2023,OK,Oklahoma,Youth Risk Behavior Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily,,Value,27.9,27.9,,,24,32.1,527,,,10th,,"(35.472031356, -97.521070214)",PA,PA1,Q048,VALUE,40,Grade,10th,GRADE,GRADE10
2023,2023,OK,Oklahoma,Youth Risk Behavior Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily,,Value,27.8,27.8,,,22.1,34.3,351,,,11th,,"(35.472031356, -97.521070214)",PA,PA1,Q048,VALUE,40,Grade,11th,GRADE,GRADE11
2023,2023,OK,Oklahoma,Youth Risk Behavior Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily,,Value,24.7,24.7,,,18.7,31.9,253,,,12th,,"(35.472031356, -97.521070214)",PA,PA1,Q048,VALUE,40,Grade,12th,GRADE,GRADE12
2023,2023,PA,Pennsylvania,Youth Risk Behavior Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily,,Value,29.9,29.9,,,26.3,33.8,621,,,9th,,"(40.793730152, -77.860700294)",PA,PA1,Q048,VALUE,42,Grade,9th,GRADE,GRADE09
2023,2023,PA,Pennsylvania,Youth Risk Behavior Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily,,Value,28.7,28.7,,,24.2,33.5,608,,,10th,,"(40.793730152, -77.860700294)",PA,PA1,Q048,VALUE,42,Grade,10th,GRADE,GRADE10
2023,2023,PA,Pennsylvania,Youth Risk Behavior Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily,,Value,25.8,25.8,,,22.6,29.4,414,,,11th,,"(40.793730152, -77.860700294)",PA,PA1,Q048,VALUE,42,Grade,11th,GRADE,GRADE11
2023,2023,PA,Pennsylvania,Youth Risk Behavior Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily,,Value,33.4,33.4,,,27.7,39.6,354,,,12th,,"(40.793730152, -77.860700294)",PA,PA1,Q048,VALUE,42,Grade,12th,GRADE,GRADE12
2023,2023,PR,Puerto Rico,Youth Risk Behavior Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily,,Value,15.1,15.1,,,10.7,20.9,340,,,9th,,"(18.220833, -66.590149)",PA,PA1,Q048,VALUE,72,Grade,9th,GRADE,GRADE09
2023,2023,PR,Puerto Rico,Youth Risk Behavior Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily,,Value,14.5,14.5,,,11.4,18.2,482,,,10th,,"(18.220833, -66.590149)",PA,PA1,Q048,VALUE,72,Grade,10th,GRADE,GRADE10
2023,2023,PR,Puerto Rico,Youth Risk Behavior Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily,,Value,14.6,14.6,,,7.1,27.5,193,,,11th,,"(18.220833, -66.590149)",PA,PA1,Q048,VALUE,72,Grade,11th,GRADE,GRADE11
2023,2023,PR,Puerto Rico,Youth Risk Behavior Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily,,Value,11.7,11.7,,,8.8,15.5,448,,,12th,,"(18.220833, -66.590149)",PA,PA1,Q048,VALUE,72,Grade,12th,GRADE,GRADE12
2023,2023,RI,Rhode Island,Youth Risk Behavior Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily,,Value,26.9,26.9,,,21.9,32.6,590,,,9th,,"(41.708280193, -71.522470314)",PA,PA1,Q048,VALUE,44,Grade,9th,GRADE,GRADE09
2023,2023,RI,Rhode Island,Youth Risk Behavior Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily,,Value,19.9,19.9,,,15.1,25.8,429,,,10th,,"(41.708280193, -71.522470314)",PA,PA1,Q048,VALUE,44,Grade,10th,GRADE,GRADE10
2023,2023,RI,Rhode Island,Youth Risk Behavior Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily,,Value,23.6,23.6,,,18.2,30,537,,,11th,,"(41.708280193, -71.522470314)",PA,PA1,Q048,VALUE,44,Grade,11th,GRADE,GRADE11
2023,2023,RI,Rhode Island,Youth Risk Behavior Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily,,Value,16.6,16.6,,,12.9,21.1,295,,,12th,,"(41.708280193, -71.522470314)",PA,PA1,Q048,VALUE,44,Grade,12th,GRADE,GRADE12
2023,2023,SD,South Dakota,Youth Risk Behavior Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily,,Value,38,38,,,32.2,44.2,627,,,9th,,"(44.353130053, -100.373530637)",PA,PA1,Q048,VALUE,46,Grade,9th,GRADE,GRADE09
2023,2023,SD,South Dakota,Youth Risk Behavior Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily,,Value,30.2,30.2,,,26.1,34.6,596,,,10th,,"(44.353130053, -100.373530637)",PA,PA1,Q048,VALUE,46,Grade,10th,GRADE,GRADE10
2023,2023,SD,South Dakota,Youth Risk Behavior Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily,,Value,27.3,27.3,,,22.4,32.9,522,,,11th,,"(44.353130053, -100.373530637)",PA,PA1,Q048,VALUE,46,Grade,11th,GRADE,GRADE11
2023,2023,SD,South Dakota,Youth Risk Behavior Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily,,Value,22.5,22.5,,,16.9,29.3,346,,,12th,,"(44.353130053, -100.373530637)",PA,PA1,Q048,VALUE,46,Grade,12th,GRADE,GRADE12
2023,2023,TN,Tennessee,Youth Risk Behavior Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily,,Value,23,23,,,16.9,30.6,541,,,9th,,"(35.68094058, -85.774490914)",PA,PA1,Q048,VALUE,47,Grade,9th,GRADE,GRADE09
2023,2023,TN,Tennessee,Youth Risk Behavior Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily,,Value,20.7,20.7,,,15.7,26.8,357,,,10th,,"(35.68094058, -85.774490914)",PA,PA1,Q048,VALUE,47,Grade,10th,GRADE,GRADE10
2023,2023,TN,Tennessee,Youth Risk Behavior Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily,,Value,17.5,17.5,,,13.5,22.3,369,,,11th,,"(35.68094058, -85.774490914)",PA,PA1,Q048,VALUE,47,Grade,11th,GRADE,GRADE11
2023,2023,TN,Tennessee,Youth Risk Behavior Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily,,Value,14.4,14.4,,,8,24.4,224,,,12th,,"(35.68094058, -85.774490914)",PA,PA1,Q048,VALUE,47,Grade,12th,GRADE,GRADE12
2023,2023,TX,Texas,Youth Risk Behavior Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily,,Value,28.8,28.8,,,23.4,34.9,319,,,9th,,"(31.827240407, -99.426770206)",PA,PA1,Q048,VALUE,48,Grade,9th,GRADE,GRADE09
2023,2023,TX,Texas,Youth Risk Behavior Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily,,Value,27.3,27.3,,,19.7,36.6,219,,,10th,,"(31.827240407, -99.426770206)",PA,PA1,Q048,VALUE,48,Grade,10th,GRADE,GRADE10
2023,2023,TX,Texas,Youth Risk Behavior Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily,,Value,23.8,23.8,,,16.9,32.3,205,,,11th,,"(31.827240407, -99.426770206)",PA,PA1,Q048,VALUE,48,Grade,11th,GRADE,GRADE11
2023,2023,TX,Texas,Youth Risk Behavior Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily,,Value,17.3,17.3,,,11.2,25.7,217,,,12th,,"(31.827240407, -99.426770206)",PA,PA1,Q048,VALUE,48,Grade,12th,GRADE,GRADE12
2023,2023,UT,Utah,Youth Risk Behavior Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily,,Value,23.3,23.3,,,17.5,30.4,254,,,9th,,"(39.360700171, -111.587130635)",PA,PA1,Q048,VALUE,49,Grade,9th,GRADE,GRADE09
2023,2023,UT,Utah,Youth Risk Behavior Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily,,Value,16.2,16.2,,,12.1,21.3,262,,,10th,,"(39.360700171, -111.587130635)",PA,PA1,Q048,VALUE,49,Grade,10th,GRADE,GRADE10
2023,2023,UT,Utah,Youth Risk Behavior Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily,,Value,16.6,16.6,,,11.6,23.4,131,,,11th,,"(39.360700171, -111.587130635)",PA,PA1,Q048,VALUE,49,Grade,11th,GRADE,GRADE11
